class_id,rank,gender,caste,region,seat_category,branch_code,branch,college_code,college,students_per_class,fee
2,9211,M,SC,OU,SC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
3,10697,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
4,8931,M,OC,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
5,21817,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
6,22401,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
7,21815,M,BC_E,AU,BC_E_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
8,10580,F,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
9,12145,F,BC_D,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
10,17333,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
11,15406,F,BC_A,OU,BC_A_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
12,10737,F,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
13,17540,F,BC_A,OU,BC_A_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
14,11350,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
15,12366,F,SC,OU,SC_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
16,28385,F,BC_E,OU,OC_CAP_GEN_UR(4),CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
17,12485,F,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
18,19657,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
19,9984,F,ST,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
20,21592,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
21,21292,F,SC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
22,18834,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
23,19723,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
24,31565,M,BC_A,OU,BC_A_NCC_GEN_OU(57),CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
25,29418,F,BC_E,OU,BC_E_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
26,10025,F,OC,OU,OC_PHH_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
27,11129,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
28,12695,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
29,26917,M,BC_E,OU,BC_E_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
30,17278,M,BC_A,OU,BC_A_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
31,11581,F,BC_D,OU,BC_D_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
32,8809,M,BC_D,OU,BC_D_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
33,30294,M,BC_E,OU,BC_E_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
34,11648,F,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
35,12127,F,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
36,7928,F,OC,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
37,14101,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
38,25772,F,BC_E,OU,BC_E_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
39,12486,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
40,17663,M,BC_A,OU,BC_A_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
41,31510,F,BC_C,OU,BC_C_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
42,12085,F,BC_D,OU,BC_D_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
43,11921,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
44,19994,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
45,19564,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
46,9821,M,BC_B,OU,BC_B_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
47,7000,M,OC,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
48,15284,F,SC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
49,11718,F,ST,OU,ST_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
50,15554,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
51,18215,F,ST,OU,ST_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
52,20288,F,BC_A,OU,BC_A_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
53,7383,F,BC_B,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
54,20475,F,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
55,12589,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
56,16254,F,SC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
57,11550,F,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
58,7117,M,BC_B,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
59,14923,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
60,10578,F,BC_D,OU,BC_D_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
1,14474,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
2,39563,M,BC_E,OU,BC_E_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
3,20829,M,ST,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
4,16580,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
5,14829,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
6,13337,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
7,7072,M,OC,AU,OC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
8,6777,F,OC,SVU,OC_GIRLS_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
9,13714,F,BC_B,AU,OC_PHO_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
10,24268,M,ST,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
11,26628,F,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
12,19159,M,ST,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
13,15178,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
14,15352,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
15,27973,F,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
16,51327,M,ST,OU,ST_SG_GEN_OU(176),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
17,26548,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
18,18897,F,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
19,22221,F,SC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
20,23869,M,ST,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
21,16230,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
22,13544,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
23,35978,M,BC_E,OU,BC_E_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
24,14298,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
25,15965,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
26,23900,F,SC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
27,14241,F,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
28,39776,M,BC_B,OU,OC_PHV_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
29,23009,M,ST,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
30,15032,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
31,27880,F,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
32,25598,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
33,17338,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
34,15656,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
35,23294,F,BC_A,OU,BC_A_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
36,27286,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
37,15374,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
38,12125,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
39,17406,M,BC_A,SVU,BC_A_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
40,5783,M,BC_B,AU,OC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
41,20085,F,ST,OU,ST_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
42,15354,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
43,20912,F,BC_A,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
44,44441,F,BC_E,OU,BC_E_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
45,23855,F,SC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
46,15444,M,SC,SVU,SC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
47,16067,F,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
48,14985,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
49,12254,M,BC_B,OU,BC_B_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
50,8381,F,OC,AU,BC_C_CAP_GIRLS_UR(0),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
51,14784,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
52,18556,M,BC_A,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
53,17171,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
54,13329,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
55,14527,M,SC,OU,SC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
56,10488,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
57,13501,F,BC_D,OU,BC_D_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
58,14882,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
59,9389,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
60,10322,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
1,16509,F,BC_D,OU,BC_D_GIRLS_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
2,17620,F,BC_E,OU,BC_E_GIRLS_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
3,23226,M,BC_A,OU,BC_A_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
4,12441,M,BC_B,SVU,BC_B_GEN_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
5,30635,M,SC,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
6,30663,M,SC,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
7,30204,F,SC,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
8,24966,F,BC_A,OU,BC_A_GIRLS_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,KUWL,"KUWL  -  KU COLLEGE OF ENGINEERING  AND TECHNOLOGY, WARANGAL",60,18000
